filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,iou,depth_y,depth_min,depth_mean,depth_x,depth_median,depth_max,depth_mean_trim,width,height
003051.png,car,596.8435,181.2211,679.7656,259.31747,-1.6,16.93,clone,0.9063136493762922,223,2.054517,2.7503498,676,2.1585803,9.3832655,2.1720371,82.9221,78.09637000000001
001177.png,car,362.8546,182.86357,408.39716,208.80574,1.93,43.45,clone,0.796604730086116,200,4.514119,5.1253333,365,4.899261,8.988509,4.9045043,45.54255999999998,25.942169999999976
000369.png,car,527.978,180.57388,551.1974,202.04115,-1.48,46.4,clone,0.6380119456094224,201,4.596627,6.990476,527,6.8872213,9.588707,6.9380527,23.219400000000064,21.467269999999985
005443.png,car,200.85251,181.6689,382.078,290.02625,0.49,11.15,clone,0.6115887737945568,230,1.2047628,1.5218747,200,1.3418386,4.4988675,1.3657604,181.22548999999998,108.35735
005469.png,car,486.87225,180.86754,543.7223,218.58354,1.71,30.85,clone,0.7643006014545177,199,3.9935834,4.721793,518,4.251389,8.406018,4.3706946,56.85005000000001,37.71600000000001
001793.png,car,481.4933,183.21709,547.1951,230.36215,1.71,24.78,clone,0.8560563194581315,229,3.029168,3.7538786,546,3.2239575,9.804037,3.2580867,65.70180000000005,47.14506
004541.png,car,762.0384,185.43657,1029.4486,284.1021,-0.42,11.37,clone,0.889548044666963,213,1.3438267,1.839258,817,1.4104149,7.3589773,1.4247334,267.4101999999999,98.66553000000002
002611.png,car,176.31624,192.77403,307.7309,260.22208,2.14,17.29,clone,0.8751173982802977,229,1.985828,2.447555,176,2.3071797,4.466425,2.30738,131.41466000000003,67.44805
003499.png,car,0.4577026,200.5744,218.93916,371.20532,2.26,3.91,clone,0.7952234929809138,333,0.42065606,0.9353918,0,0.5857092,5.7415133,0.58924866,218.48145739999998,170.63091999999997
002087.png,car,449.1394,171.99849,486.81113,212.11485,1.66,31.83,clone,0.5398458039832318,211,3.5283418,5.0576234,449,4.378736,9.154427,4.369938,37.67172999999997,40.116359999999986
007339.png,car,294.53543,186.75346,439.14404,267.83658,-1.26,14.57,clone,0.9390163848228932,232,1.6224649,1.8986464,348,1.753651,5.961512,1.7762375,144.60861,81.08312000000004
003589.png,person,253.18872,175.85036,317.46677,368.57947,-1.3,6.37,clone,0.8508123135421787,322,0.7729398,0.9025213,272,0.8539042,1.3031727,0.8663523,64.27805000000001,192.72911000000002
001322.png,car,222.09181,170.47534,394.78946,271.6483,1.94,16.31,clone,0.8513141368506144,170,1.3238199,2.125222,354,1.7482243,8.196317,1.7790855,172.69765,101.17296000000002
005062.png,car,79.14875,166.93141,245.07935,257.15015,2.09,19.73,clone,0.9196130195140622,249,1.1827401,2.8737004,144,2.231276,9.081631,2.2421575,165.9306,90.21874
005942.png,car,220.64407,188.75482,488.88144,346.14792,-1.26,8.09,clone,0.8657702381610953,248,0.7985198,1.1734049,234,0.8836454,8.17991,0.90377384,268.23737,157.3931
004254.png,car,356.2754,191.92505,476.11737,259.82706,-1.32,16.11,clone,0.889437608901148,258,1.5611191,2.0130844,356,1.950583,6.187237,1.9344522,119.84197,67.90201000000002
000285.png,car,477.0212,179.1708,529.8775,211.4434,1.81,38.25,clone,0.740804288197864,208,2.6833742,5.2544575,509,5.330416,8.775174,5.2533917,52.85630000000003,32.27259999999998
006624.png,car,491.91965,175.47232,530.07654,209.34972,-1.44,34.0,clone,0.7023475265876556,202,3.1901484,4.4534774,491,4.061615,7.184358,3.9442053,38.15689000000003,33.877399999999994
002963.png,Misc,421.51624,142.21916,524.87317,237.8626,-1.42,22.73,clone,0.9541955757715782,217,2.548578,2.8654797,436,2.7638416,6.48119,2.764236,103.35692999999998,95.64344
002747.png,car,420.34982,186.92932,499.40237,249.94492,1.79,19.2,clone,0.6710498896965265,232,2.1652696,2.7808146,420,2.2569551,6.811475,2.2684395,79.05255,63.015600000000006
001413.png,car,412.53152,184.52272,482.42355,241.07709,1.95,24.52,clone,0.7069815610340794,235,2.6415315,2.9749143,412,2.856902,4.9422326,2.8595212,69.89202999999998,56.554370000000006
006290.png,car,659.9969,178.67867,695.9781,204.96686,-1.66,38.0,clone,0.7507472152919421,198,5.003783,5.508617,694,5.3040276,8.986807,5.3601804,35.98120000000006,26.288189999999986
004755.png,car,0.8577459,209.97731,309.75616,371.26797,2.15,5.42,clone,0.8528792181931956,334,0.5079628,0.7755025,0,0.7110301,2.3658872,0.7167101,308.8984141,161.29066
007153.png,car,615.241,183.11214,660.1955,217.41405,1.86,35.06,clone,0.6619343004967406,203,4.1849804,5.080727,615,4.74082,8.574618,4.77928,44.95450000000005,34.30190999999999
007027.png,car,1028.116,157.14682,1129.299,205.5468,-1.23,28.37,clone,0.8610113270031768,189,3.4329998,4.1815176,1028,3.6956089,6.60469,3.725752,101.18299999999999,48.39998
003477.png,car,569.0482,170.51997,615.84515,216.76581,-1.56,26.99,clone,0.806546538609596,195,3.2153823,3.590194,608,3.4395013,9.017291,3.4356687,46.79695000000004,46.24583999999999
003795.png,car,361.5343,192.93219,396.1254,208.31247,1.87,53.88,clone,0.6019380015245865,199,6.977835,7.8435435,365,7.83989,8.824037,7.8516073,34.59110000000004,15.380279999999999
002579.png,car,839.0109,156.70284,879.0368,180.2795,-1.91,58.38,clone,0.7785158438708999,179,7.049439,7.6587963,874,7.557088,8.684855,7.5972834,40.02589999999998,23.576660000000004
003014.png,car,0.5607324,193.96707,219.85214,294.94443,-2.52,11.29,clone,0.9103321307251808,196,1.0517232,1.4740568,78,1.3881974,4.0849504,1.4073557,219.29140759999999,100.97736
004821.png,car,0.7241514,190.86063,279.09235,371.48438,2.26,6.15,clone,0.9443978131216924,370,0.57027924,0.87884736,0,0.78039235,4.1201973,0.781284,278.3681986,180.62375
000843.png,car,549.1252,176.91109,580.86786,200.9283,1.65,51.25,clone,0.8318811409904984,194,6.0884504,6.8802714,557,6.5743437,9.467771,6.6659455,31.74266,24.017210000000006
000803.png,car,320.98773,181.11763,375.09393,209.23251,1.96,46.45,clone,0.7770776505870823,208,5.782024,6.506495,372,6.193712,8.525248,6.2831903,54.1062,28.11488
001142.png,car,665.5135,177.82916,733.10236,223.17981,-1.69,24.43,clone,0.8045836391737566,191,2.7003944,3.4965837,726,3.071711,8.729827,3.105551,67.58885999999995,45.35065
002177.png,car,483.87613,176.59569,524.2371,207.87016,1.7,38.24,clone,0.7856774366608971,176,4.214516,5.087934,483,4.8188,8.67451,4.847819,40.360970000000066,31.274470000000008
003272.png,car,578.7512,177.62544,592.6789,190.1748,-1.57,73.25,clone,0.5350253721427598,189,9.151639,9.616949,581,9.662634,9.790815,9.643398,13.927699999999959,12.549360000000007
003280.png,car,500.27524,188.14621,557.1441,230.58904,1.66,26.35,clone,0.922684750919546,227,2.611025,3.6174607,500,3.4496143,8.159747,3.3579147,56.868859999999984,42.442830000000015
002626.png,car,445.66278,172.905,479.81418,196.41333,1.65,44.04,clone,0.839283130351105,189,5.2688365,5.781196,456,5.488552,8.45777,5.523732,34.151400000000024,23.50833
002933.png,car,652.9862,166.72446,782.1743,227.5034,-0.09,19.23,clone,0.7078385356745036,223,2.0808558,2.7372148,781,2.3271728,9.131573,2.3403955,129.18809999999996,60.778940000000006
002750.png,car,971.1506,182.325,1028.472,218.7995,1.8,28.19,clone,0.8092256492718859,217,3.4787364,3.877074,971,3.678976,6.605403,3.690744,57.321399999999926,36.474500000000006
002175.png,person,1126.9791,153.89609,1213.7128,339.49835,0.05,6.95,clone,0.572478646499163,179,0.840301,1.5130147,1164,0.97560817,4.878196,1.034248,86.7337,185.60226000000003
007393.png,car,727.62933,178.85689,821.1448,248.66777,-1.78,18.95,clone,0.8613221090496077,247,2.1734788,2.824032,820,2.3317754,8.278385,2.33008,93.51547000000005,69.81088
003141.png,car,0.6126545,200.39398,269.15637,349.9343,2.15,9.08,clone,0.8762711927531195,320,0.90121865,1.1867136,2,1.0669724,4.5143323,1.0690149,268.54371549999996,149.54032
004411.png,car,164.20406,180.84073,275.80505,237.28339,2.07,21.39,clone,0.8060908910856,219,1.1277854,2.3206792,172,2.696952,5.2234163,2.3275378,111.60099,56.44265999999999
001896.png,car,410.9074,180.38943,505.00504,239.06602,1.78,20.02,clone,0.9255586031668692,227,2.2912443,3.271024,460,2.5225496,9.821371,2.5572572,94.09764000000001,58.676590000000004
000097.png,car,719.25775,173.00182,740.63983,191.12167,-1.56,56.31,clone,0.6886134053695749,189,7.204211,7.6537466,737,7.5851793,9.245212,7.5933123,21.382079999999974,18.119849999999985
003622.png,car,468.09482,180.26053,526.5602,220.27258,-1.42,27.61,clone,0.9406506447035408,195,3.395837,3.76117,481,3.6464105,5.3181405,3.658922,58.46537999999998,40.012050000000016
001959.png,car,0.23084083,221.59671,163.99797,368.28946,2.27,6.88,clone,0.8435360582409568,367,0.7743315,0.9792935,2,0.9258822,2.4772248,0.9328989,163.76712917,146.69275000000002
001513.png,car,331.59818,172.66383,496.0533,233.27371,0.21,21.94,clone,0.7869693006105533,232,1.7074431,2.5974698,331,2.4839716,7.867449,2.4170787,164.45511999999997,60.609880000000004
006291.png,car,433.31555,180.68858,505.62378,220.06499,-2.17,28.94,clone,0.5608729647474079,219,1.9097111,3.7269266,433,3.5297856,7.3062634,3.5758927,72.30823000000004,39.37640999999999
001640.png,bicycle,848.29065,167.50092,906.1272,196.32755,-0.16,23.35,clone,0.5116566094167715,195,3.8267617,4.6624665,869,4.3904757,7.37313,4.4561515,57.83654999999999,28.826629999999994
003043.png,car,736.69727,176.41014,842.0941,218.34451,-2.32,25.04,clone,0.9352823379165688,178,3.110868,3.7522883,802,3.4617157,6.632819,3.4774027,105.39683000000002,41.93437
004846.png,car,840.03357,169.74185,882.09314,203.71523,-1.55,35.84,clone,0.7771935880308923,202,4.0644636,5.347552,840,4.8423047,9.399643,4.943622,42.059569999999894,33.97337999999999
000919.png,car,519.271,178.18433,554.9193,205.10088,1.68,40.69,clone,0.910565309411267,201,5.187589,5.648967,529,5.4427075,8.661482,5.4640126,35.64830000000006,26.91655
002978.png,car,4.384125,187.14008,338.0732,370.9351,2.05,8.02,clone,0.89701769138476,345,0.71248615,0.99130154,34,0.97653234,2.502921,0.9673843,333.689075,183.79501999999997
003157.png,car,567.2486,183.82538,616.8537,228.04117,-1.56,25.57,clone,0.843052954145795,216,3.0535574,3.381458,608,3.2363672,9.473573,3.2413704,49.60509999999999,44.21579
004141.png,car,731.1834,176.22345,783.2977,207.19283,-1.81,34.97,clone,0.8863804579193453,199,4.5563936,5.0875173,758,4.777384,8.734618,4.8073435,52.11429999999996,30.969379999999973
005312.png,car,345.95007,187.90019,452.1464,261.64435,1.76,15.13,clone,0.8863011452306861,236,1.7146003,2.0858388,400,1.829334,7.486987,1.8480421,106.19633000000005,73.74415999999997
006367.png,car,586.6732,173.8707,648.3356,227.5974,-1.56,22.06,clone,0.8129655070220577,217,2.65824,3.2377856,639,2.8221972,9.573703,2.8435297,61.66240000000005,53.726699999999994
003377.png,person,516.8459,179.94362,538.5746,238.60046,-1.83,19.21,clone,0.8537280048187489,207,2.3427112,2.6152618,522,2.434136,9.052105,2.4426508,21.728700000000003,58.65683999999999
002194.png,car,20.00482,180.76315,290.65915,352.69153,-1.85,7.62,clone,0.8552013535262067,351,0.7389581,1.077999,20,0.9052988,5.1656156,0.9129694,270.65433,171.92838
005106.png,person,574.6415,185.10638,588.96643,221.72977,0.01,33.34,clone,0.8276041636303318,196,4.3837743,4.8399386,583,4.684885,7.117076,4.6972837,14.324929999999995,36.62339
002303.png,car,622.3931,181.24802,654.7161,215.77641,-1.6,37.39,clone,0.8011386799871312,200,4.1895413,5.174988,653,4.782693,8.293213,4.719459,32.32299999999998,34.52839
006759.png,car,583.4763,177.56032,611.8761,203.66174,-1.58,41.75,clone,0.6548405698979114,198,5.185258,5.6965303,607,5.4864635,8.814807,5.513067,28.399799999999914,26.10142000000002
006684.png,car,394.05902,189.4933,423.44742,211.98537,1.82,54.05,clone,0.6925043039918064,210,6.903561,7.435804,394,7.199254,8.876183,7.2175756,29.388400000000047,22.492069999999984
004338.png,person,251.53874,175.19649,275.02896,238.32446,-3.01,19.62,clone,0.6755492991673039,221,2.034201,2.3127074,258,2.2038212,4.5732393,2.2217805,23.490219999999994,63.127969999999976
002347.png,car,609.9508,172.3255,654.7875,207.74905,-1.67,34.39,clone,0.8919225422024244,199,4.482609,4.9245343,627,4.6396394,9.271483,4.6536593,44.836700000000064,35.423550000000006
005820.png,car,535.5716,168.69106,584.46295,209.44708,1.72,34.48,clone,0.879855133970894,174,3.6916056,4.194611,544,3.990151,8.104838,3.9958894,48.89134999999999,40.75602000000001
007364.png,car,555.9848,177.25334,609.61414,225.99928,-1.57,26.45,clone,0.9111896688055164,179,3.0951788,3.686956,597,3.3396397,8.722056,3.3433363,53.62934000000007,48.74593999999999
001736.png,car,379.12225,197.12956,486.5677,276.4223,1.77,14.8,clone,0.8807285692134019,275,1.742236,1.9560735,485,1.8588061,3.3661523,1.8905033,107.44545,79.29274000000001
007172.png,car,576.13794,170.31305,607.61566,193.61174,-1.42,50.49,clone,0.8425775312761274,190,6.2011266,6.731514,579,6.488072,9.049336,6.530855,31.47772000000009,23.298689999999993
005496.png,car,593.0785,172.55939,624.7767,198.01053,-1.58,43.44,clone,0.7359297305927527,176,5.245569,5.955594,610,5.6021385,9.503474,5.6345205,31.698200000000043,25.45113999999998
004218.png,car,424.35455,174.3546,527.53406,263.2054,1.74,17.09,clone,0.860852535124031,262,1.661397,2.3840823,424,2.0344987,8.391364,2.0325022,103.17950999999994,88.85079999999999
004800.png,car,949.54114,187.53145,1129.994,327.04468,-0.56,8.51,clone,0.57252913111464,261,1.017611,1.1891834,1128,1.0656812,3.7669628,1.0550897,180.45285999999987,139.51323000000002
005530.png,car,556.01276,173.39246,672.17126,244.22087,1.92,18.1,clone,0.8778177701573923,220,1.9917618,2.5512109,608,2.1820033,8.233068,2.204138,116.1585,70.82840999999999
004809.png,car,684.8196,173.77133,737.42456,198.13602,-1.06,44.72,clone,0.567495247837548,197,4.712219,6.666229,689,6.7037716,8.768516,6.6029315,52.604960000000005,24.364689999999996
001686.png,car,324.7402,174.05522,363.96136,202.25342,1.93,55.29,clone,0.8413960921744568,201,6.722482,7.3731327,330,7.25887,8.726132,7.2689104,39.22116,28.198200000000014
002546.png,car,419.9528,184.98396,469.67288,232.14062,1.79,24.06,clone,0.7061090043628053,216,2.7087688,3.150371,419,2.897567,6.3086977,2.8827488,49.720079999999996,47.15666000000002
000316.png,car,714.4276,181.39531,901.0921,304.61273,-1.84,10.38,clone,0.774786304469356,284,1.105554,1.3538568,900,1.1754597,2.610448,1.1793786,186.66449999999998,123.21742
003659.png,car,249.49829,184.06612,358.30768,238.37486,-1.21,19.43,clone,0.7545815494686006,234,1.9989437,3.1671512,249,2.0673857,8.071219,1.8891981,108.80939000000001,54.30874
004900.png,car,1172.8851,169.0463,1241.8969,244.71637,-2.14,15.34,clone,0.5373220174934069,224,1.812963,2.059149,1172,1.9953172,3.3804595,1.9968394,69.0118,75.67007000000001
007185.png,car,579.69946,177.51646,627.5065,207.33731,1.93,39.07,clone,0.8553686106846593,206,4.739943,5.3461328,579,5.010628,9.225306,5.067326,47.807039999999915,29.820850000000007
004875.png,car,966.1278,156.51999,1160.2155,247.41977,-1.09,13.32,clone,0.8446848257147204,178,0.7800496,1.8457279,1082,1.6737151,6.1047974,1.6711781,194.08770000000004,90.89977999999999
003882.png,car,686.8737,178.59836,730.2914,227.42882,-1.66,23.1,clone,0.6532781214240011,211,2.4613016,3.0099761,729,2.7735991,3.7563634,2.6769571,43.41769999999997,48.83045999999999
000178.png,car,888.7777,210.02525,1242.0447,371.13745,-2.24,3.52,clone,0.877104822311986,361,0.3759719,0.62201947,1241,0.5342965,1.591365,0.55549777,353.26699999999994,161.1122
000286.png,car,661.3492,178.42802,735.8269,233.31456,-1.72,20.71,clone,0.8225514170420802,228,2.3784587,2.7884586,734,2.6176636,6.0020103,2.6477554,74.47770000000003,54.88654
005909.png,car,760.1643,181.54797,1009.63885,323.0016,-1.89,8.73,clone,0.9061660092632768,316,0.5311467,1.1252806,1008,0.9942912,3.8164828,1.0173883,249.47455000000002,141.45363
004456.png,car,318.8436,185.19176,370.88306,211.83441,1.94,43.51,clone,0.7009925282344794,200,4.6125746,5.3729687,349,4.8956604,8.549452,4.952917,52.03946000000002,26.642650000000003
005313.png,truck,378.50684,161.9241,423.91922,199.15704,1.84,65.65,clone,0.8815015681042805,166,6.708077,7.328793,385,7.2500286,9.045795,7.2371383,45.412379999999985,37.232939999999985
003227.png,car,1164.6014,175.93459,1241.9521,216.25694,2.51,27.06,clone,0.8523933523956848,215,3.1423178,4.205068,1239,3.5059144,7.1475205,3.7552986,77.35069999999996,40.32235
004372.png,car,369.78165,186.19894,444.91034,225.06438,-2.85,27.31,clone,0.6062140798938653,193,2.2733414,3.2482758,369,3.1502001,3.65133,3.087316,75.12869,38.86544000000001
004832.png,car,519.56476,178.59958,585.1285,236.81323,-1.61,22.85,clone,0.8592183801767813,235,2.698967,3.2642117,584,2.9239912,8.950582,2.9295986,65.56374000000005,58.21365
000189.png,person,552.29785,135.26337,584.0957,229.27606,1.43,14.81,clone,0.6993651218069927,194,1.8937768,2.480087,557,2.1223946,4.8292527,2.1990943,31.797849999999926,94.01268999999999
003301.png,car,800.0884,153.7972,930.4251,200.58734,2.81,25.89,clone,0.9109159075917196,199,3.2015977,3.7666721,929,3.6077042,5.404035,3.6244044,130.33670000000006,46.79014000000001
005061.png,car,739.65247,163.26503,1070.34,310.79086,-0.25,8.86,clone,0.7847193523514915,309,0.68904454,1.1784751,1069,1.0745809,4.280696,1.0826578,330.6875299999999,147.52583
005078.png,car,521.69556,160.05551,572.12744,208.4333,-1.64,31.59,clone,0.7878872288044336,195,3.6053073,4.016827,544,3.8234935,8.619281,3.8495095,50.43187999999998,48.377790000000005
006300.png,car,189.77296,198.50887,356.77325,283.63718,1.98,13.69,clone,0.8932643761962757,280,1.5113508,1.8625236,204,1.7109873,3.60184,1.7113985,167.00029,85.12831
003004.png,car,311.5345,185.3862,446.75403,249.18457,0.34,16.8,clone,0.72564402564735,248,1.6137047,2.0900137,311,2.0871542,3.2567937,2.083733,135.21953000000002,63.798370000000006
001065.png,car,678.6168,169.4858,764.22833,244.27995,-1.76,17.56,clone,0.8857505610939789,234,1.823959,2.26214,763,2.0886283,4.878834,2.0990143,85.61153000000002,74.79415
004698.png,car,558.36115,177.7574,577.4909,191.72508,-1.5,75.85,clone,0.5631703043290212,180,8.711088,9.010875,576,8.981888,9.508042,8.985828,19.129750000000058,13.967680000000001
004793.png,car,774.651,187.70752,918.9636,282.56772,-1.81,12.41,clone,0.7749593100465708,272,1.336324,1.6734465,917,1.4197905,7.089476,1.4358639,144.3126000000001,94.86020000000002
003194.png,car,506.38242,177.56488,550.54767,208.77626,1.72,35.9,clone,0.8652700445387963,188,4.365317,4.9099483,511,4.5925684,8.093995,4.621731,44.165250000000015,31.21138000000002
002694.png,car,889.8264,160.21626,954.25653,183.25372,0.96,51.67,clone,0.6434297736327088,181,3.7007318,5.642527,905,5.6691146,6.7488523,5.7329993,64.43012999999996,23.03745999999998
002247.png,person,704.95685,138.24055,755.4655,294.8362,1.97,9.16,clone,0.8132924834488799,245,1.0480869,1.3226722,744,1.1765294,3.0986972,1.2047379,50.50864999999999,156.59565
005822.png,car,108.69346,199.1914,442.46396,372.03452,1.92,6.57,clone,0.9528703347395716,352,0.61061615,0.8639698,236,0.78671724,3.4585576,0.7872209,333.77049999999997,172.84312
001305.png,car,595.5589,176.99216,633.52954,209.58766,-1.58,41.6,clone,0.7748008341753824,208,5.2382007,6.061849,616,5.728644,9.446616,5.794427,37.97064,32.59549999999999
002872.png,car,640.3317,173.55347,678.7459,201.85391,1.43,42.38,clone,0.8554049645074743,197,4.8365245,5.727278,656,5.5804214,8.1326275,5.599679,38.41420000000005,28.30044000000001
001220.png,person,872.97736,139.45245,954.08875,335.40292,1.33,6.85,clone,0.9329495671131136,334,0.8944745,1.2359345,894,1.034973,2.5965023,1.0824099,81.11139000000003,195.95047
007411.png,car,259.2822,193.11069,487.47028,340.292,1.83,9.27,clone,0.8771519305429419,289,0.9034942,1.2978698,270,1.0892513,4.978148,1.1149317,228.18808,147.18130999999997
002339.png,car,653.7141,172.49156,716.6826,225.28575,-1.71,21.54,clone,0.5967877526128246,220,2.360106,3.0020783,715,2.4682968,9.492603,2.4760563,62.96849999999995,52.794190000000015
000332.png,person,370.33273,171.89041,413.2664,283.982,2.93,11.24,clone,0.6527842315261774,201,1.3800148,1.5515004,387,1.469806,2.1193933,1.5004065,42.93366999999995,112.09159000000002
001785.png,car,963.03723,187.71349,1065.1692,223.97797,-2.15,24.23,clone,0.614478075893452,196,1.6617326,4.1809783,991,4.233367,6.2041583,4.2506895,102.13197000000002,36.26447999999999
000001.png,car,390.55948,181.76895,421.44287,200.23059,1.85,58.49,clone,0.7391125953689976,199,7.5990615,8.203781,402,8.0427885,9.251301,8.120802,30.88339000000002,18.461640000000017
003736.png,car,0.45711964,202.29668,236.92638,365.54822,0.73,7.13,clone,0.9024823267416244,338,0.50765914,0.9231087,0,0.85719705,2.0453513,0.8749042,236.46926036,163.25154
006479.png,car,395.37955,173.58269,492.0924,205.92786,-2.93,35.47,clone,0.5699561332769489,204,3.7474818,4.5416207,399,4.4716406,6.31112,4.4975624,96.71285,32.345169999999996
006441.png,car,247.85803,189.49596,529.15704,370.39157,1.84,7.58,clone,0.9344401351085396,330,0.71253335,1.066708,304,0.8684984,5.3458543,0.89684695,281.29901000000007,180.89561
006381.png,car,201.89162,203.07603,417.76398,325.6372,1.9,10.2,clone,0.8428614205941043,299,1.0579668,1.2921032,265,1.2365146,2.8682132,1.2389834,215.87236000000001,122.56117
000145.png,car,1057.37,186.84753,1158.8014,227.70976,-2.24,23.86,clone,0.7005494981184395,226,2.293678,4.0318317,1134,4.0561533,5.1916714,4.021927,101.43140000000017,40.86222999999998
002018.png,car,0.016064286,201.83913,81.116356,255.94672,0.86,21.59,clone,0.8744642564599384,254,2.3832078,3.0953057,0,2.6323752,7.3685184,2.660398,81.100291714,54.10758999999999
000131.png,car,569.09375,169.74251,625.5988,199.8763,-1.12,40.56,clone,0.6519700391153715,190,5.1835217,5.9569116,598,5.629728,8.973755,5.707337,56.50504999999998,30.133789999999976
003952.png,car,574.233,175.68196,619.92773,214.05833,-1.56,29.43,clone,0.7976006260208581,206,3.5789185,4.2,604,3.7143037,8.967265,3.7439673,45.69473000000005,38.37637000000001
004749.png,car,289.6025,181.33807,417.39227,227.21707,0.31,24.13,clone,0.8810034217818413,184,2.6714346,3.045718,340,2.8528256,6.72229,2.8856394,127.78976999999998,45.87900000000002
000059.png,car,553.7392,178.7734,599.0103,213.79077,-1.56,30.01,clone,0.8435562644286204,199,3.7822757,4.3365602,590,3.958637,8.751165,3.9952242,45.27110000000005,35.01737
005915.png,car,578.306,177.21161,618.309,211.40417,-1.54,29.18,clone,0.700167941645277,202,3.5074804,4.5783467,614,3.1636078,8.09685,3.0719318,40.00299999999993,34.192559999999986
001036.png,person,138.133,154.26372,248.90689,335.8151,0.55,7.29,clone,0.8278815707900261,215,0.709777,1.0494558,157,0.9318217,1.5236629,1.0164037,110.77389,181.55137999999997
000643.png,car,595.8504,181.52771,676.0759,253.71878,-1.6,17.47,clone,0.8711969005631768,221,2.0757458,2.833371,673,2.2663083,9.611578,2.2757547,80.22550000000001,72.19107
003243.png,car,701.99347,179.32382,811.04034,257.0426,-1.79,15.91,clone,0.8924707104865643,219,1.86465,2.101379,748,1.9698759,4.8356543,1.9754757,109.04687000000001,77.71877999999998
001136.png,car,0.57305825,210.95679,228.16158,371.4971,2.21,7.61,clone,0.9358519567454424,370,0.6682133,1.0211508,0,0.9497038,2.4675019,0.9552821,227.58852174999998,160.54030999999998
004351.png,car,223.80917,179.73671,279.69244,204.47646,2.04,43.03,clone,0.7870430068337319,200,2.5300999,5.574232,249,6.205648,8.618236,5.9939036,55.88326999999998,24.739750000000015
000126.png,car,316.79504,189.91248,438.41998,265.3409,1.77,15.6,clone,0.9480355362380892,231,1.6652973,2.0223389,327,1.8357751,4.829001,1.8514224,121.62494000000004,75.42841999999999
004192.png,person,185.39381,142.80423,281.6943,300.9386,0.52,8.99,clone,0.8891591306303094,192,0.87611836,1.1315967,223,1.0838766,1.5829271,1.1033134,96.30049,158.13437000000002
005864.png,car,522.5309,173.6365,560.331,199.6442,1.62,44.56,clone,0.7095881700628031,198,5.089617,5.6362133,522,5.443715,7.6731696,5.444714,37.80010000000004,26.0077
000095.png,car,701.2783,181.56046,793.9592,226.96172,-0.98,24.11,clone,0.7994043069780213,218,3.2116838,3.8696003,792,3.5324807,9.182068,3.5530674,92.68090000000007,45.40126000000001
002527.png,car,415.64572,179.14684,457.85364,210.83987,1.84,38.54,clone,0.5725969243358031,205,4.6418424,5.234502,456,4.842181,7.982149,4.9412374,42.20792,31.693029999999993
004721.png,car,720.4204,195.48965,862.2737,282.4256,1.35,13.06,clone,0.8853075447379654,262,1.4581572,1.7675151,835,1.605664,5.203217,1.6338744,141.8533,86.93594999999996
005255.png,car,637.5437,175.08716,670.682,207.36313,-1.63,35.16,clone,0.6912041861756603,205,4.3119993,4.753773,669,4.566372,5.3720794,4.554808,33.13830000000007,32.27597
003514.png,car,754.7895,188.05777,818.3305,244.95502,-1.72,19.86,clone,0.6168370326482161,238,2.1023433,2.4408553,817,2.0760832,3.1759493,2.089494,63.541000000000054,56.897249999999985
005728.png,car,89.06064,187.92776,352.518,315.1799,-1.11,10.24,clone,0.9228822668311334,244,1.0190707,1.347502,178,1.1368258,6.1548853,1.1639842,263.45736,127.25213999999997
002142.png,car,277.12747,185.54329,453.83453,294.93454,-1.25,11.41,clone,0.878904589260877,260,1.2580878,1.5799142,306,1.330898,5.455381,1.3584316,176.70705999999996,109.39125000000001
005186.png,car,156.92853,226.7091,398.7385,369.33932,1.98,7.72,clone,0.663948614158935,357,0.6868135,1.0140741,156,0.9101813,3.0160375,0.92152876,241.80997,142.63021999999998
004159.png,car,369.51135,196.24858,410.1733,228.67273,1.52,37.81,clone,0.8911797134379773,218,4.7316537,5.4196024,382,4.9217443,8.273934,4.94756,40.66194999999999,32.42415
006225.png,car,386.64957,177.78984,441.65125,206.9449,1.88,41.32,clone,0.6526469057736324,195,4.9602876,5.6322136,394,5.257967,7.8345246,5.384199,55.00168000000002,29.15505999999999
002365.png,car,647.9756,176.29948,719.2409,207.54097,3.07,35.69,clone,0.7402745580691217,176,3.6752727,5.061815,718,4.915899,8.858336,4.941036,71.26530000000002,31.24149
005900.png,car,108.99556,186.30193,159.99039,219.1939,1.67,38.84,clone,0.7998075982036515,195,4.1388984,5.2498493,120,4.588999,8.964143,4.6931553,50.99482999999999,32.891970000000015
003658.png,car,0.7775633,197.2579,318.4997,371.37762,2.19,4.57,clone,0.91746402524075,334,0.42378977,0.71087396,0,0.5776193,3.2453094,0.59035605,317.7221367,174.11971999999997
001288.png,car,725.60913,193.11751,908.493,309.72018,-1.8,10.07,clone,0.8140739853819423,269,1.0817999,1.3115518,880,1.1705908,3.0630684,1.1874181,182.88387,116.60267000000002
006433.png,car,541.38995,170.385,567.7813,190.84596,-1.51,50.44,clone,0.7427742549913353,181,6.3819933,6.8499813,558,6.7016068,9.526412,6.7202272,26.39134999999999,20.46096
005955.png,car,630.9652,184.56131,690.85815,226.27913,1.47,24.54,clone,0.8523710838787908,216,2.8524768,3.2970514,680,3.0440836,6.811885,3.082931,59.89295000000004,41.71782000000002
003553.png,car,0.09991829,206.75613,46.782127,251.8733,2.27,22.06,clone,0.6485360041448356,250,2.732667,3.0582564,45,2.9784398,5.8670363,2.980317,46.682208710000005,45.11716999999999
