filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather,depth_mean,depth_y,depth_min,depth_x
Scene01_rgb_00224.jpg,car,281.71527,188.47498,317.38742,209.40471,-1.586667,60.22092,overcast,5.922875,208,3.565163,316
Scene01_rgb_00224.jpg,car,152.84741,192.70554,180.34784,218.85306,1.682421,48.03993,overcast,5.6356015,206,4.303318,152
Scene01_rgb_00224.jpg,car,200.94467,189.8193,231.99657,207.99664,1.693695,76.76929,overcast,8.3668165,206,7.711734,205
Scene01_rgb_00224.jpg,car,209.95078,189.51753,237.98337,206.9577,1.701017,87.03888,overcast,8.570727,205,7.920708,209
Scene01_rgb_00224.jpg,car,230.4226,187.98447,252.99486,203.56068,1.699471,101.8033,overcast,9.175762,202,8.501106,230
Scene01_rgb_00224.jpg,car,401.0476,194.64462,528.49316,262.8061,-1.87734,16.0733,overcast,2.1539989,213,1.7067101,514
Scene01_rgb_00225.jpg,car,-0.005341653,227.33185,42.455,313.42007,1.84696,8.624842,overcast,1.2581866,287,1.0780336,0
Scene01_rgb_00225.jpg,car,0.024596125,204.6642,88.02463,291.15244,1.754993,12.73854,overcast,1.7586745,287,1.0780336,0
Scene01_rgb_00225.jpg,car,987.8606,170.30333,1134.7275,250.02899,1.285825,14.47371,overcast,1.9122022,235,1.6670704,1077
Scene01_rgb_00225.jpg,car,870.4956,164.26776,989.3099,242.46329,1.512734,16.47456,overcast,2.083248,203,1.0343815,870
Scene01_rgb_00225.jpg,car,338.3502,191.19241,402.23947,226.96504,-1.692815,29.33973,overcast,3.6167285,212,3.3516805,386
Scene01_rgb_00225.jpg,car,521.33325,180.61139,603.88873,215.5949,-2.863671,31.892,overcast,2.7224855,197,1.1929126,593
Scene01_rgb_00225.jpg,car,329.74146,188.19736,356.98502,224.63498,-1.67245,34.51247,overcast,4.2387953,212,3.3731732,354
Scene01_rgb_00225.jpg,car,143.58089,190.29747,198.24066,222.44626,1.707235,39.50109,overcast,5.068662,209,4.2805476,154
Scene01_rgb_00225.jpg,car,484.3968,179.94643,586.64026,212.36584,-2.810628,37.48568,overcast,2.901009,211,1.2665081,582
Scene01_rgb_00225.jpg,car,315.1294,185.46884,342.65042,209.49594,-1.583773,60.75491,overcast,6.2404265,208,3.7691007,341
Scene01_rgb_00225.jpg,car,189.55928,191.66684,212.70114,216.27615,1.686991,48.73043,overcast,5.4031773,206,4.338697,189
Scene01_rgb_00225.jpg,car,194.45241,191.24275,219.438,216.57166,1.675554,53.04316,overcast,5.7719007,205,4.6617737,194
Scene01_rgb_00225.jpg,car,235.57495,187.48294,265.485,205.76962,1.696357,77.96885,overcast,8.1868105,204,7.5130982,244
Scene01_rgb_00225.jpg,car,263.59116,186.21616,284.62827,200.96507,1.701374,103.3918,overcast,9.034559,199,8.325822,263
Scene01_rgb_00225.jpg,car,271.1778,186.50499,290.63858,200.84314,1.720061,107.8397,overcast,9.170839,199,8.631841,271
Scene01_rgb_00225.jpg,car,428.9936,192.70601,558.5661,262.50027,-1.872151,15.67106,overcast,2.1372736,215,1.6887151,546
Scene01_rgb_00226.jpg,car,0.06063204,227.22276,55.51278,321.15005,1.880385,8.405209,overcast,1.1630512,286,1.0135732,0
Scene01_rgb_00226.jpg,car,0.43650258,203.84496,121.491875,294.33438,1.776864,12.61891,overcast,1.6258353,286,1.0135732,0
Scene01_rgb_00226.jpg,car,1048.4917,163.33885,1214.2661,251.41464,1.265107,13.4653,overcast,1.7953013,224,1.5253156,1171
Scene01_rgb_00226.jpg,car,925.7512,159.2446,1046.9619,240.78989,1.497477,15.54734,overcast,1.9208099,239,0.9396268,925
Scene01_rgb_00226.jpg,car,374.34506,190.0679,434.37744,225.60596,-1.687625,29.17112,overcast,3.5054326,211,3.2745333,416
Scene01_rgb_00226.jpg,car,557.4517,177.54512,635.91534,212.77061,-2.86335,31.36388,overcast,2.8199537,192,1.1447916,632
Scene01_rgb_00226.jpg,car,360.58737,186.29564,406.7266,217.93842,-1.66776,34.45532,overcast,4.0788536,212,3.2896872,394
Scene01_rgb_00226.jpg,car,184.06491,189.16046,232.14883,221.42307,1.713313,39.97274,overcast,4.971206,209,4.3464937,193
Scene01_rgb_00226.jpg,car,517.1603,179.00307,586.46124,200.2251,-2.809115,37.10135,overcast,2.8770452,199,1.7026572,558
Scene01_rgb_00226.jpg,car,351.12906,185.10536,372.95844,208.58987,-1.580886,61.20963,overcast,6.1985865,207,3.9332864,371
Scene01_rgb_00226.jpg,car,226.75053,190.96123,249.90671,214.48488,1.691757,49.38112,overcast,5.5436535,208,4.4205933,226
Scene01_rgb_00226.jpg,car,232.36844,190.32024,254.92247,212.6329,1.679874,53.77535,overcast,6.0033503,204,4.903543,232
Scene01_rgb_00226.jpg,car,269.8208,185.98438,298.19495,203.00795,1.699078,79.12189,overcast,8.355946,202,7.6960754,281
Scene01_rgb_00226.jpg,car,298.35837,186.09749,315.05453,198.54013,1.705646,89.71973,overcast,9.047392,197,8.449644,298
Scene01_rgb_00226.jpg,car,303.4932,185.70439,321.36356,197.95299,1.703294,104.9226,overcast,9.2762575,196,8.608321,303
Scene01_rgb_00226.jpg,car,456.0463,191.0494,588.5704,264.0843,-1.867751,15.18474,overcast,2.062016,215,1.6179364,579
Scene01_rgb_00227.jpg,car,-0.01212687,223.32689,75.60388,326.69028,1.912701,8.161358,overcast,1.146349,300,0.97467446,0
Scene01_rgb_00227.jpg,car,0.55605006,204.1025,143.1741,296.93912,1.79744,12.45679,overcast,1.5346384,285,0.9754445,0
Scene01_rgb_00227.jpg,car,1107.809,162.45522,1241.556,254.59518,1.243104,12.5117,overcast,1.7266009,210,1.5028623,1240
Scene01_rgb_00227.jpg,car,993.643,155.40079,1107.7676,243.23099,1.480818,14.66236,overcast,1.8886127,241,0.882286,993
Scene01_rgb_00227.jpg,car,392.11606,187.22432,451.84424,223.90227,-1.6834,28.93731,overcast,3.7231023,211,3.3134964,415
Scene01_rgb_00227.jpg,car,584.0875,175.73988,668.50836,213.7437,-2.864017,30.80676,overcast,2.8233018,191,1.0637342,666
Scene01_rgb_00227.jpg,car,218.12083,189.21559,265.83075,220.93364,1.718688,40.28969,overcast,4.869655,204,4.3242264,227
Scene01_rgb_00227.jpg,car,547.16034,178.79425,617.99915,200.55502,-2.808481,36.6623,overcast,2.8241687,199,1.7045352,586
Scene01_rgb_00227.jpg,car,377.35553,183.78334,398.56046,202.45306,-1.578502,61.47543,overcast,6.7742133,201,4.195819,397
Scene01_rgb_00227.jpg,car,261.10962,190.30307,283.87976,213.45267,1.695932,49.84121,overcast,5.674257,203,4.6153665,261
Scene01_rgb_00227.jpg,car,264.14197,189.8568,286.83353,211.7897,1.683644,54.30041,overcast,5.996934,203,4.8257885,264
Scene01_rgb_00227.jpg,car,306.73016,186.43329,325.9861,201.81311,1.701415,79.97795,overcast,8.429438,200,7.9472604,314
Scene01_rgb_00227.jpg,car,310.60428,185.89317,330.97327,201.49565,1.703494,85.47263,overcast,8.546524,200,7.9472604,314
Scene01_rgb_00227.jpg,car,334.20004,185.27515,351.8299,197.67259,1.704922,106.0706,overcast,9.380354,196,8.778556,334
Scene01_rgb_00227.jpg,car,389.1965,185.21205,414.19513,213.05075,-1.521665,98.11318,overcast,4.5284905,211,3.3188093,413
Scene01_rgb_00227.jpg,car,344.62036,185.20525,360.46677,197.39015,1.723418,110.6238,overcast,9.551272,196,9.237632,344
Scene01_rgb_00227.jpg,car,484.26938,189.28595,621.31805,265.70615,-1.86507,14.69229,overcast,2.052787,221,1.5872992,611
Scene01_rgb_00228.jpg,car,0.054175325,224.26785,88.964516,338.85233,1.946844,7.880101,overcast,1.0952841,293,0.9241912,0
Scene01_rgb_00228.jpg,car,16.8448,201.73367,166.9264,299.21945,1.818589,12.24757,overcast,1.6097361,286,0.9784295,16
Scene01_rgb_00228.jpg,car,1177.307,168.17973,1241.8682,259.30667,1.218364,11.54192,overcast,1.6710688,208,1.4213346,1239
Scene01_rgb_00228.jpg,car,1077.5754,158.84859,1173.4572,253.14755,1.461678,13.75527,overcast,1.6890885,252,0.81526923,1077
Scene01_rgb_00228.jpg,car,423.80997,189.00336,491.80884,227.08089,-1.679676,28.63432,overcast,3.5665257,212,3.213034,474
Scene01_rgb_00228.jpg,car,616.38666,176.43626,701.5918,215.27682,-2.865623,30.1903,overcast,2.9290133,204,0.944432,684
Scene01_rgb_00228.jpg,car,419.8877,185.90396,452.4254,220.17303,-1.660484,34.08705,overcast,4.1949153,215,3.232371,446
Scene01_rgb_00228.jpg,car,247.12296,188.1728,294.89215,220.75691,1.723885,40.49874,overcast,5.0617714,202,4.3336473,259
Scene01_rgb_00228.jpg,car,572.53674,179.63377,649.5552,201.19194,-2.808585,36.15044,overcast,2.9070253,200,1.6016077,620
Scene01_rgb_00228.jpg,car,285.73557,190.69574,308.519,213.86676,1.67,45.51431,overcast,5.3108273,202,4.511532,285
Scene01_rgb_00228.jpg,car,406.92603,184.4216,432.44373,205.15016,-1.576361,61.60332,overcast,6.783199,204,3.699976,431
Scene01_rgb_00228.jpg,car,296.05518,189.56421,318.38446,210.7956,1.687241,54.68827,overcast,6.176287,208,5.13868,296
Scene01_rgb_00228.jpg,car,26.05933,199.24672,96.89324,212.87502,0.2218791,41.28823,overcast,3.0728867,211,1.4372029,60
Scene01_rgb_00228.jpg,car,344.0542,186.33298,362.2741,201.20015,1.703614,80.64504,overcast,8.475975,200,7.9536896,346
Scene01_rgb_00228.jpg,car,411.86316,184.998,437.77628,209.01527,-1.550762,67.50049,overcast,5.8317313,208,3.3925266,436
Scene01_rgb_00228.jpg,car,354.11838,185.91031,371.40097,199.09831,1.709509,91.47399,overcast,8.95771,198,8.205366,354
Scene01_rgb_00228.jpg,car,366.84808,184.83652,385.10013,197.31206,1.706439,106.9787,overcast,9.462951,196,8.942573,366
Scene01_rgb_00228.jpg,car,510.50677,192.99115,649.4131,270.014,-1.863706,14.16231,overcast,1.9268585,220,1.4940145,640
Scene01_rgb_00229.jpg,car,-0.006986484,227.92033,99.22425,351.35864,1.98716,7.51549,overcast,1.0423546,319,0.86741656,0
Scene01_rgb_00229.jpg,car,25.348038,204.87065,182.153,305.27682,1.842777,11.94981,overcast,1.5905873,284,0.92728716,25
Scene01_rgb_00229.jpg,car,1193.9127,170.0933,1241.9451,260.92017,1.437305,12.7408,overcast,1.1906627,259,0.6688966,1194
Scene01_rgb_00229.jpg,car,450.44644,191.15503,518.53394,228.90425,-1.676131,28.21475,overcast,3.5903049,212,3.2495487,470
Scene01_rgb_00229.jpg,car,640.60095,177.44739,739.7956,217.25496,-2.868289,29.44742,overcast,3.090092,214,0.8836684,732
Scene01_rgb_00229.jpg,car,442.27133,185.67323,479.73126,213.13683,-1.657172,33.73918,overcast,4.7044387,212,3.2495487,470
Scene01_rgb_00229.jpg,car,281.10168,189.99417,331.65765,220.73228,1.729386,40.58458,overcast,5.022376,202,4.362442,289
Scene01_rgb_00229.jpg,car,600.8816,181.30952,681.5712,205.70013,-2.809349,35.50522,overcast,2.8007903,204,1.5662342,648
Scene01_rgb_00229.jpg,car,436.1524,184.75842,474.35196,208.93175,-1.574276,61.57283,overcast,5.53955,203,3.2770593,473
Scene01_rgb_00229.jpg,car,319.4887,190.58852,342.55844,212.43578,1.704114,50.36998,overcast,5.5691314,206,4.483317,319
Scene01_rgb_00229.jpg,car,324.66476,191.23317,346.43723,214.78595,1.690986,54.93477,overcast,5.780454,206,4.850542,324
Scene01_rgb_00229.jpg,car,371.02356,187.44016,390.86606,203.12334,1.705847,81.13645,overcast,8.249841,202,7.6584997,371
Scene01_rgb_00229.jpg,car,373.82126,186.84412,394.04642,202.5987,1.707545,86.72813,overcast,8.429637,201,7.7732344,373
Scene01_rgb_00229.jpg,car,387.04773,186.35439,405.58325,200.14523,1.711389,92.05577,overcast,8.966457,199,8.17039,387
Scene01_rgb_00229.jpg,car,396.05057,185.96901,414.55316,199.36209,1.707946,107.6753,overcast,9.298712,198,8.667798,396
Scene01_rgb_00229.jpg,car,404.32953,186.14047,422.01913,198.8296,1.72627,112.2959,overcast,9.454909,197,9.091024,404
Scene01_rgb_00229.jpg,car,534.0512,194.61009,683.1378,275.11566,-1.863853,13.5332,overcast,1.8973943,227,1.4696145,673
Scene01_rgb_00230.jpg,car,0.0047563612,234.56105,101.2186,355.93137,2.026908,7.125669,overcast,0.9695691,313,0.81437594,0
Scene01_rgb_00230.jpg,car,35.97012,209.79103,197.80217,310.50275,1.865781,11.60912,overcast,1.4723555,281,0.883966,35
Scene01_rgb_00230.jpg,car,474.61978,193.7367,541.4888,232.17995,-1.6735,27.75619,overcast,3.3612208,231,3.0513756,526
Scene01_rgb_00230.jpg,car,666.5815,180.09377,771.876,220.97998,-2.871699,28.72484,overcast,2.917096,219,0.8272106,765
Scene01_rgb_00230.jpg,car,463.1828,187.80981,501.1455,215.21744,-1.654648,33.33241,overcast,4.4324684,214,3.1150544,500
Scene01_rgb_00230.jpg,car,308.57986,194.66377,348.42654,223.4353,1.734167,40.52208,overcast,4.593587,202,4.246707,313
Scene01_rgb_00230.jpg,car,620.01794,181.68896,710.7838,204.72592,-2.810761,34.8549,overcast,2.8838243,203,1.4734411,670
Scene01_rgb_00230.jpg,car,338.73233,193.82965,364.646,219.02458,1.678831,45.63859,overcast,5.0288014,206,4.2877717,343
Scene01_rgb_00230.jpg,car,463.31018,186.19778,488.19437,205.90451,-1.57266,61.39141,overcast,5.4286265,204,3.2373393,487
Scene01_rgb_00230.jpg,car,347.9525,193.44713,374.22318,217.99994,1.694176,54.98604,overcast,5.682557,206,4.41798,347
Scene01_rgb_00230.jpg,car,393.75165,189.75214,420.28888,206.97067,1.707689,81.35612,overcast,8.06581,205,7.283724,402
Scene01_rgb_00230.jpg,car,420.78653,187.6688,441.5741,201.60274,1.709154,108.0308,overcast,9.247276,200,8.44557,420
Scene01_rgb_00230.jpg,car,429.59088,187.6771,448.77133,201.18224,1.727399,112.6707,overcast,9.400673,200,8.80189,429
Scene01_rgb_00230.jpg,car,556.49207,194.9826,712.6536,282.6252,-1.865873,12.92156,overcast,1.7892057,224,1.3578247,697
Scene01_rgb_00231.jpg,car,0.06519176,239.29811,96.05728,365.28317,2.07451,6.647994,overcast,0.9141366,310,0.74455076,0
Scene01_rgb_00231.jpg,car,34.35401,214.76353,207.0325,322.53595,1.892273,11.17598,overcast,1.3843575,308,0.826903,34
Scene01_rgb_00231.jpg,car,499.17215,194.68132,564.77106,234.9841,-1.671354,27.18787,overcast,3.3501256,220,3.0480394,547
Scene01_rgb_00231.jpg,car,700.3255,181.821,802.052,224.31094,-2.876717,27.89081,overcast,3.0247426,223,1.281223,725
Scene01_rgb_00231.jpg,car,492.42285,192.53271,524.1013,228.1322,-1.652482,32.81015,overcast,3.8165522,224,3.0735328,522
Scene01_rgb_00231.jpg,car,329.71796,195.7734,376.79785,227.43631,1.739152,40.33741,overcast,4.899497,218,4.3602557,363
Scene01_rgb_00231.jpg,car,651.5108,185.27759,728.31573,205.6478,-2.813257,34.08686,overcast,2.8739178,204,1.3898369,701
Scene01_rgb_00231.jpg,car,488.37833,190.22685,522.94385,212.44394,-1.571219,61.06553,overcast,4.7659907,211,3.0946953,520
Scene01_rgb_00231.jpg,car,372.16864,196.37476,397.60648,219.94699,1.71137,50.26974,overcast,5.7820077,218,4.826645,372
Scene01_rgb_00231.jpg,car,140.05916,206.77473,187.99011,221.93011,0.2417685,42.33322,overcast,3.6008492,218,1.2305282,149
Scene01_rgb_00231.jpg,car,417.50937,192.9471,438.81497,209.55676,1.709501,81.41132,overcast,8.303212,208,7.54086,428
Scene01_rgb_00231.jpg,car,425.66452,192.38014,445.88406,208.46352,1.710843,87.05681,overcast,8.53784,207,7.733204,427
Scene01_rgb_00231.jpg,car,448.299,190.62045,465.9541,204.10258,1.710305,108.194,overcast,9.568856,203,9.024709,448
Scene01_rgb_00231.jpg,car,452.6548,190.6849,469.46967,204.3563,1.72847,112.8485,overcast,9.609107,203,9.24305,452
Scene01_rgb_00231.jpg,car,784.7193,98.93607,1241.586,370.9768,-2.317903,4.792283,overcast,0.92174125,288,0.510411,1232
Scene01_rgb_00231.jpg,car,581.9322,198.96207,744.92944,291.9205,-1.870579,12.2154,overcast,1.6630037,236,1.2619166,722
Scene01_rgb_00232.jpg,car,0.056266643,250.28113,92.800385,369.8018,2.122178,6.177197,overcast,0.8679102,326,0.6991834,0
Scene01_rgb_00232.jpg,car,24.726711,218.82335,217.74995,328.06348,1.917737,10.73925,overcast,1.3609555,313,0.76699454,24
Scene01_rgb_00232.jpg,car,516.65,195.49417,586.5565,237.53413,-1.67009,26.62238,overcast,3.2795062,222,2.868119,579
Scene01_rgb_00232.jpg,car,716.573,183.44925,833.2106,225.96817,-2.882409,27.09844,overcast,2.7179606,218,1.2265875,742
Scene01_rgb_00232.jpg,car,514.55,193.7358,542.14905,215.59773,-1.651066,32.27909,overcast,3.8018768,212,2.914327,536
Scene01_rgb_00232.jpg,car,348.2693,196.73976,397.17993,228.76855,1.743453,40.08742,overcast,4.9804783,217,4.3489823,350
Scene01_rgb_00232.jpg,car,665.55566,185.81824,758.20245,206.88832,-2.816326,33.34542,overcast,2.9535913,205,1.3301357,697
Scene01_rgb_00232.jpg,car,380.7865,198.19449,402.36157,220.79393,1.686666,45.26748,overcast,5.041947,216,4.4470305,382
Scene01_rgb_00232.jpg,car,506.38864,190.92323,540.57043,211.53168,-1.570206,60.67762,overcast,4.9569583,210,2.9244812,536
Scene01_rgb_00232.jpg,car,394.2809,197.13269,418.9676,218.0651,1.700157,54.72195,overcast,5.9241586,210,5.100466,394
Scene01_rgb_00232.jpg,car,155.79317,205.57317,217.06969,224.85231,0.2478769,42.39854,overcast,4.784519,218,1.1678183,156
Scene01_rgb_00232.jpg,car,438.19446,194.043,461.5172,209.82088,1.710967,81.33061,overcast,8.299291,208,7.752595,440
Scene01_rgb_00232.jpg,car,465.85165,192.60172,485.90793,206.04222,1.711202,108.1825,overcast,9.4272995,205,8.80098,465
Scene01_rgb_00232.jpg,car,601.4639,199.25572,776.6638,300.85968,-1.877427,11.54527,overcast,1.5816506,263,1.180574,721
Scene01_rgb_00233.jpg,car,0.028107874,256.68567,83.535286,372.60608,2.175038,5.682403,overcast,0.8247049,311,0.68300337,0
Scene01_rgb_00233.jpg,car,16.827358,219.35141,222.88179,332.97452,1.94508,10.27325,overcast,1.284492,315,0.72119576,16
Scene01_rgb_00233.jpg,car,533.94806,197.48837,605.99963,240.24452,-1.669154,26.02432,overcast,3.2560177,239,2.887977,599
Scene01_rgb_00233.jpg,car,735.8006,184.0655,859.5358,226.82036,-2.888808,26.28695,overcast,2.5841186,225,1.172752,774
Scene01_rgb_00233.jpg,car,523.8442,191.8427,563.4389,211.4209,-1.649907,31.7094,overcast,4.727691,210,2.9699085,556
Scene01_rgb_00233.jpg,car,365.1959,197.93967,412.2887,228.0796,1.747706,39.77623,overcast,4.870657,212,4.463451,372
Scene01_rgb_00233.jpg,car,689.01544,185.75592,785.0418,206.94855,-2.819848,32.57738,overcast,2.9577777,205,1.2053002,727
Scene01_rgb_00233.jpg,car,400.63443,198.38962,428.1952,223.85464,1.690207,44.97788,overcast,5.32827,217,4.5011554,400
Scene01_rgb_00233.jpg,car,520.70465,192.86104,541.70636,211.12027,-1.569332,60.22247,overcast,6.2474837,210,3.4213514,540
Scene01_rgb_00233.jpg,car,408.13525,197.60663,436.27048,220.83952,1.702811,54.4679,overcast,5.874549,210,4.8763514,408
Scene01_rgb_00233.jpg,car,168.8055,205.87665,240.44322,225.3547,0.2541469,42.38187,overcast,5.4643807,223,1.2413751,168
Scene01_rgb_00233.jpg,car,457.74344,194.34862,484.46317,210.40186,1.712359,81.1495,overcast,8.400323,209,7.4668117,465
Scene01_rgb_00233.jpg,car,488.2194,192.50522,507.3852,205.87671,1.712038,108.0475,overcast,9.627217,204,9.12877,488
Scene01_rgb_00233.jpg,car,624.01495,200.98677,810.2791,308.08704,-1.886149,10.85951,overcast,1.473566,254,1.1047597,728
Scene01_rgb_00234.jpg,car,0.096762806,275.4336,68.04964,373.67535,2.240586,5.111649,overcast,0.800797,328,0.6892676,0
Scene01_rgb_00234.jpg,car,1.4135925,219.42645,229.98994,342.5665,1.977547,9.730845,overcast,1.2211262,328,0.69516057,1
Scene01_rgb_00234.jpg,car,559.1914,197.48602,627.02716,240.26064,-1.668925,25.32278,overcast,3.111629,224,2.7933476,606
Scene01_rgb_00234.jpg,car,777.81177,183.55353,891.41205,227.97878,-2.897211,25.3482,overcast,2.4576476,209,1.0431386,800
Scene01_rgb_00234.jpg,car,549.89954,191.85605,595.309,213.98788,-1.649261,31.03488,overcast,4.094857,212,2.891232,577
Scene01_rgb_00234.jpg,car,384.85284,196.85645,435.11594,228.56427,1.752132,39.38242,overcast,4.893923,217,4.1442237,388
Scene01_rgb_00234.jpg,car,712.62756,185.88348,818.79443,208.5097,-2.824665,31.6819,overcast,2.7770631,207,1.1140277,760
Scene01_rgb_00234.jpg,car,549.309,192.8153,574.8568,213.6395,-1.568698,59.65261,overcast,4.338944,212,2.9061952,573
Scene01_rgb_00234.jpg,car,426.34277,197.0071,449.4692,222.54816,1.720608,49.44048,overcast,5.349856,211,4.648033,426
Scene01_rgb_00234.jpg,car,433.4863,196.89153,459.62326,220.25626,1.70548,54.1259,overcast,5.865188,210,4.946977,433
Scene01_rgb_00234.jpg,car,183.77971,205.00159,265.79254,230.40958,0.2609075,42.31307,overcast,4.850404,222,1.1349297,183
Scene01_rgb_00234.jpg,car,476.89392,193.70578,501.46182,210.54898,1.713673,80.86741,overcast,8.313207,209,7.608135,478
Scene01_rgb_00234.jpg,car,504.9249,192.96721,521.5038,205.57283,1.712771,107.7954,overcast,9.538672,204,9.003713,504
Scene01_rgb_00234.jpg,car,551.59094,191.78291,588.2169,206.55956,-1.516204,97.64211,overcast,4.406298,205,3.0027423,587
Scene01_rgb_00234.jpg,car,647.2161,200.37643,855.46625,320.2603,-1.899557,10.07258,overcast,1.389578,249,0.99023205,840
Scene01_rgb_00235.jpg,car,0.015758917,289.02725,46.456787,373.83777,2.308213,4.578167,overcast,0.78977865,372,0.7094531,0
Scene01_rgb_00235.jpg,car,0.8685634,221.17337,231.99092,354.11133,2.009904,9.220087,overcast,1.1306294,350,0.73605824,0
Scene01_rgb_00235.jpg,car,573.66644,196.02617,646.7445,242.02542,-1.669166,24.65412,overcast,3.0741768,241,2.713127,642
Scene01_rgb_00235.jpg,car,784.8758,182.20409,923.3467,228.48628,-2.905767,24.46111,overcast,2.2115803,209,0.97481465,835
Scene01_rgb_00235.jpg,car,567.8511,195.80518,595.4361,235.63736,-1.649011,30.3869,overcast,3.628218,212,2.7913835,594
Scene01_rgb_00235.jpg,car,400.99557,195.65027,453.29517,227.43857,1.756085,38.98677,overcast,4.842263,216,4.2681823,406
Scene01_rgb_00235.jpg,car,732.3629,184.19331,851.67566,207.89093,-2.829617,30.83002,overcast,2.6509783,206,1.0653028,770
Scene01_rgb_00235.jpg,car,438.69067,196.63565,462.4966,222.06322,1.697073,44.22276,overcast,5.102753,217,4.319986,438
Scene01_rgb_00235.jpg,car,560.35596,189.90962,591.87976,211.90977,-1.568291,59.08005,overcast,5.5624986,210,2.8479927,590
Scene01_rgb_00235.jpg,car,439.20868,196.22263,463.18735,220.72632,1.723316,49.07081,overcast,5.1760406,217,4.332509,439
Scene01_rgb_00235.jpg,car,446.68073,195.73523,472.4713,220.63074,1.707803,53.76719,overcast,5.821829,209,4.5753794,446
Scene01_rgb_00235.jpg,car,209.72392,204.13744,280.96643,228.25227,0.2671668,42.21452,overcast,4.681087,227,3.7899926,222
Scene01_rgb_00235.jpg,car,495.97543,193.36583,518.8483,209.81667,1.714768,80.5443,overcast,8.488309,208,7.6492867,505
Scene01_rgb_00235.jpg,car,565.93945,188.56099,603.08295,208.4549,-1.533186,81.4002,overcast,4.925791,207,2.8648238,598
Scene01_rgb_00235.jpg,car,517.2745,191.95535,534.8899,205.35168,1.718578,91.65277,overcast,9.385265,204,8.562923,517
Scene01_rgb_00235.jpg,car,527.64246,190.41174,544.5255,204.35341,1.713352,107.4802,overcast,9.7182255,203,9.18202,527
Scene01_rgb_00235.jpg,car,1068.1332,173.18633,1241.5338,370.79584,-2.768565,1.72513,overcast,1.1468091,274,0.51093143,1153
Scene01_rgb_00235.jpg,car,670.99445,199.78922,901.2395,330.73077,-1.914959,9.336438,overcast,1.3110664,257,0.93777376,885
Scene01_rgb_00236.jpg,car,0.78120923,222.96803,230.69298,360.07108,2.384655,4.023976,overcast,1.0998312,339,0.7291572,0
Scene01_rgb_00236.jpg,car,590.4168,195.01118,666.29736,240.36597,-1.669878,23.95786,overcast,2.976932,223,2.6587164,648
Scene01_rgb_00236.jpg,car,833.50574,178.9244,955.3158,227.6516,-2.915289,23.55668,overcast,2.233059,217,0.9566751,833
Scene01_rgb_00236.jpg,car,585.7364,189.3109,619.06415,230.48508,-1.649112,29.70662,overcast,3.5850403,211,2.682941,614
Scene01_rgb_00236.jpg,car,418.3659,194.187,469.1648,226.81741,1.759959,38.54148,overcast,4.5597496,212,4.0739765,423
Scene01_rgb_00236.jpg,car,756.7277,183.39508,864.54175,205.08923,-2.835181,29.95499,overcast,2.8985982,204,1.1597608,836
Scene01_rgb_00236.jpg,car,582.21985,188.25609,616.0819,212.89835,-1.568056,58.45289,overcast,4.4395533,211,2.682941,614
Scene01_rgb_00236.jpg,car,461.1017,194.33481,484.3754,219.71097,1.725919,48.64369,overcast,5.474161,208,4.4630923,461
Scene01_rgb_00236.jpg,car,471.29233,193.76497,496.8986,215.97272,1.710019,53.34743,overcast,6.5738583,207,5.0318804,471
Scene01_rgb_00236.jpg,car,223.73337,203.17485,298.3499,228.89352,0.2734866,42.05042,overcast,4.48242,220,3.7789652,239
Scene01_rgb_00236.jpg,car,514.69116,191.3331,538.3603,207.68323,1.715762,80.14093,overcast,8.520593,206,7.864618,523
Scene01_rgb_00236.jpg,car,535.9446,189.87883,553.6423,203.13292,1.719321,91.24895,overcast,9.407233,202,8.6102085,535
Scene01_rgb_00236.jpg,car,545.0254,188.92888,563.83563,202.2612,1.713845,107.0667,overcast,9.677972,201,9.280937,545
Scene01_rgb_00236.jpg,car,698.7929,200.85799,953.25073,343.86694,-1.93415,8.585872,overcast,1.2207345,306,0.86910975,839
Scene01_rgb_00237.jpg,car,0.71809024,220.49025,225.89984,369.81772,2.088245,8.067868,overcast,1.0338191,312,0.76344097,0
Scene01_rgb_00237.jpg,car,610.99945,193.17032,686.19806,240.89401,-1.671297,23.1732,overcast,2.8156228,215,2.5006666,680
Scene01_rgb_00237.jpg,car,851.1992,177.40059,989.38306,227.3088,-2.92702,22.56707,overcast,2.0338287,213,0.8506962,933
Scene01_rgb_00237.jpg,car,598.40466,186.67212,639.384,211.14268,-1.649696,28.9341,overcast,4.4370804,210,2.5641842,634
Scene01_rgb_00237.jpg,car,433.4789,192.7086,483.61713,225.33365,1.76409,37.99507,overcast,4.655466,211,4.108113,439
Scene01_rgb_00237.jpg,car,766.7231,179.55206,889.2496,214.55234,-2.842142,28.99035,overcast,2.8188,213,0.86321515,847
Scene01_rgb_00237.jpg,car,465.30756,192.80428,486.11688,221.52371,1.70349,43.24835,overcast,4.630992,214,4.179692,467
Scene01_rgb_00237.jpg,car,597.12805,187.87535,631.277,211.80316,-1.568018,57.71468,overcast,4.676575,210,2.5770817,630
Scene01_rgb_00237.jpg,car,469.36316,193.4506,492.52216,219.09758,1.728634,48.10884,overcast,4.776938,214,4.1900826,469
Scene01_rgb_00237.jpg,car,485.44684,192.67113,509.08646,217.9099,1.712307,52.81688,overcast,5.8358197,206,4.752174,485
