filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather
001801.png,car,597.59357,177.06236,626.3756,197.82724,-1.88,54.47,clone
001802.png,truck,606.78424,157.37593,654.69324,203.99377,-1.51,51.22,clone
001802.png,car,104.57158,185.4002,245.13916,244.67654,2.1,23.0,clone
001803.png,car,605.7207,176.94232,660.47046,226.1074,-1.51,23.93,clone
001803.png,car,568.6452,178.47412,599.72314,199.83774,1.76,50.64,clone
001803.png,car,540.11804,179.3731,568.19257,200.1914,1.81,53.46,clone
001804.png,person,570.9528,163.99388,633.4429,350.2462,1.58,6.76,clone
001805.png,car,289.1219,199.65544,428.65808,298.71506,1.74,12.43,clone
001806.png,car,548.09467,183.10934,599.4269,223.60037,-1.51,28.02,clone
001806.png,Misc,320.97263,214.03519,406.39243,315.7281,-1.33,10.1,clone
001806.png,car,231.17755,192.22346,360.45084,258.10632,1.0,15.99,clone
001806.png,car,325.54672,186.08453,437.71127,246.92651,-2.09,18.98,clone
001806.png,car,419.07007,183.07826,503.2721,224.65085,-2.1,25.92,clone
001806.png,car,473.1789,176.24408,519.9499,212.3274,-2.28,36.43,clone
001806.png,car,712.33954,192.41727,928.56274,329.16486,-1.81,9.12,clone
001806.png,car,697.5484,189.5232,757.2143,265.92447,-1.75,13.38,clone
001806.png,car,660.64484,190.0376,731.2377,246.23203,-1.71,18.33,clone
001806.png,car,139.09053,189.79887,217.45331,234.42944,2.1,26.58,clone
001806.png,car,576.43494,182.70952,610.6131,213.39355,-1.51,37.31,clone
001807.png,car,383.17648,183.39565,422.412,206.44637,1.88,46.1,clone
001808.png,car,594.26776,172.78006,628.48804,198.40863,-1.57,46.71,clone
001808.png,truck,630.22754,159.02708,665.484,189.84602,-1.69,73.86,clone
001810.png,car,0.6585802,210.27177,354.2179,371.6338,2.09,6.04,clone
001810.png,car,529.79395,182.64722,567.9103,211.16325,1.66,39.54,clone
001811.png,car,1039.282,212.19684,1241.7589,371.1524,-1.25,3.55,clone
001811.png,car,337.27405,199.30968,531.7986,336.5215,1.78,8.87,clone
001811.png,car,671.7132,185.0438,709.1744,229.17851,-0.59,17.34,clone
001812.png,car,586.01697,167.48853,639.97473,218.18147,-1.59,25.25,clone
001812.png,car,138.10614,196.08658,326.88635,285.52002,1.99,13.69,clone
001812.png,car,833.45325,170.39523,1103.0078,312.91635,-1.17,8.96,clone
001812.png,car,717.13763,173.46317,864.23944,246.83377,-1.04,15.69,clone
001812.png,car,700.47,171.7476,769.60547,220.27458,-0.98,23.38,clone
001812.png,car,657.8415,159.5521,742.8972,209.92162,-0.89,37.36,clone
001812.png,car,639.46924,169.31796,661.2542,188.84973,-0.81,55.25,clone
001812.png,car,341.78577,174.06985,419.80045,212.13962,1.88,36.17,clone
001812.png,car,410.64264,178.10614,439.81866,204.7649,1.85,42.67,clone
001812.png,car,422.22412,178.50023,449.5582,203.21326,1.8,49.56,clone
001812.png,car,479.09964,176.37666,508.07874,194.25333,1.8,65.76,clone
001812.png,car,78.74182,183.85553,113.71673,210.67677,1.49,39.03,clone
001813.png,car,79.47811,183.4223,199.52113,222.42256,2.29,29.22,clone
001813.png,car,291.50232,172.84549,378.4777,208.92128,2.55,39.72,clone
001813.png,car,244.80554,179.55745,321.50812,208.76852,2.71,45.09,clone
001813.png,car,450.12866,171.19432,517.15015,197.82838,3.07,50.96,clone
001813.png,car,905.6222,164.1103,967.6766,191.24237,2.72,52.29,clone
001814.png,car,0.969176,225.6527,286.7752,366.9698,-0.85,3.36,clone
001814.png,car,1055.9427,155.20795,1192.6257,210.11359,-0.71,23.79,clone
001815.png,truck,891.49554,42.248547,1242.2147,370.2474,1.43,7.0,clone
001815.png,car,550.3217,168.85893,585.3999,196.87102,-1.7,38.44,clone
001815.png,car,39.545536,166.62254,162.39484,237.61925,1.38,16.0,clone
001815.png,car,23.280846,160.31947,95.56624,223.6859,1.36,19.92,clone
001815.png,car,468.58685,161.84785,492.7807,183.81041,1.63,51.39,clone
001816.png,car,591.08435,175.53923,650.48846,230.80627,-1.56,21.96,clone
001816.png,car,690.04736,179.7765,748.7418,221.50923,-1.7,24.99,clone
001816.png,car,992.17786,166.0034,1078.8885,190.19177,-2.07,33.07,clone
001816.png,car,1075.1432,153.52858,1177.3993,202.69435,-2.16,27.4,clone
001817.png,person,425.39307,160.54366,455.19446,299.0425,0.21,8.91,clone
001818.png,car,592.3864,175.68481,632.3465,209.39131,-1.57,41.16,clone
001818.png,truck,0.2955699,106.51434,220.81494,267.3673,2.19,16.82,clone
001818.png,car,294.0444,190.5312,356.23132,221.64832,1.92,34.14,clone
001818.png,car,416.31073,184.63742,449.8548,204.7024,1.81,54.87,clone
001818.png,car,358.0108,184.37407,395.43918,207.46825,1.88,51.13,clone
001819.png,person,517.5713,163.16173,597.7018,302.11984,-3.11,8.75,clone
001820.png,car,838.51886,188.63737,1241.8146,370.61725,-2.14,4.91,clone
001820.png,car,675.97784,174.09653,706.7246,238.89906,-1.71,20.13,clone
001820.png,car,629.0287,181.57524,671.05804,213.70865,-1.68,34.21,clone
001820.png,car,469.05353,187.26706,512.7933,217.54736,-1.63,36.81,clone
001820.png,car,611.43115,182.71307,640.5435,209.60191,-1.84,41.13,clone
001820.png,car,569.4485,184.04172,603.4398,206.25563,-1.77,53.25,clone
001821.png,car,0.26975232,211.59956,242.31714,371.0937,2.25,5.02,clone
001821.png,car,297.57657,181.4846,449.8296,279.47742,1.85,13.91,clone
001821.png,car,264.5442,191.30342,334.8703,252.12027,1.93,18.18,clone
001822.png,person,817.53973,170.41466,866.15515,285.30862,-1.8,10.24,clone
001822.png,person,248.94917,190.8801,277.07623,260.57928,2.19,11.16,clone
001822.png,person,447.41342,181.29163,472.00406,247.14041,1.81,18.05,clone
001822.png,person,482.63052,188.24553,499.04648,233.68596,-1.37,23.23,clone
001822.png,person,594.76294,180.58183,606.1695,212.4075,-1.39,31.76,clone
001823.png,car,637.0517,171.73637,679.2855,206.86162,-1.59,30.65,clone
001823.png,car,536.849,169.87628,590.59985,206.37376,1.78,34.2,clone
001823.png,car,568.04596,168.53636,597.90137,197.2173,1.64,41.18,clone
001824.png,car,202.17345,188.0853,287.60184,224.42154,2.04,30.82,clone
001824.png,car,366.52515,180.65271,412.47842,209.16565,1.87,44.15,clone
001824.png,train,436.98572,152.6562,539.333,201.18068,1.74,55.24,clone
001825.png,car,927.4421,206.99675,1241.824,371.43933,-2.37,3.0,clone
001825.png,car,688.0316,169.45529,727.109,245.66797,-1.72,18.2,clone
001825.png,car,634.28674,177.47351,677.9176,211.3782,-1.7,32.34,clone
001825.png,car,462.7705,181.07797,506.80405,214.113,-1.62,34.89,clone
001825.png,car,612.9096,178.58415,640.38916,205.29521,-1.83,39.24,clone
001825.png,car,571.9422,178.67987,604.25525,202.54527,-1.76,51.38,clone
001826.png,truck,585.12225,144.77579,639.31146,209.89043,-1.56,42.38,clone
001826.png,car,105.579895,206.69473,226.02635,250.7548,2.1,24.84,clone
001826.png,car,291.1608,190.46118,352.74814,223.17122,1.93,43.06,clone
001827.png,car,0.3513785,200.0873,201.71872,371.0463,-2.39,5.48,clone
001827.png,person,361.86426,173.03253,387.29898,239.40265,-1.44,21.34,clone
001827.png,car,720.7402,179.52477,1022.6438,274.00034,-0.29,11.55,clone
001828.png,car,532.98285,177.68344,577.35675,212.09666,-1.71,35.33,clone
001828.png,car,489.49985,181.35748,518.22266,203.62224,-1.82,48.52,clone
001828.png,car,412.80862,179.73462,437.99396,197.69281,-2.02,66.98,clone
001829.png,car,713.7302,179.93845,838.73126,246.88531,1.92,17.04,clone
001829.png,car,989.02374,171.56569,1034.2269,201.9233,1.66,37.38,clone
001829.png,car,830.2796,181.36348,891.09485,225.90569,1.84,21.78,clone
001829.png,car,879.3507,180.57156,927.9365,216.11848,1.78,28.13,clone
001829.png,car,932.42487,181.46896,973.7792,203.90024,1.63,39.64,clone
001830.png,person,356.20438,173.84653,385.08975,242.67174,-1.28,20.61,clone
001830.png,car,1227.6609,201.4888,1241.984,272.54584,-0.82,8.59,clone
001831.png,car,565.1189,170.79745,583.4966,188.49734,-1.4,59.23,clone
001831.png,car,586.6963,170.65,616.0537,193.53264,-1.57,50.46,clone
001831.png,car,540.4219,171.09741,570.7927,195.12268,-1.53,48.84,clone
001831.png,car,326.71835,172.10054,403.22824,208.1299,2.05,38.37,clone
001832.png,car,0.62631285,192.73828,296.08447,371.02905,2.21,2.5,clone
001832.png,car,307.82742,181.35434,511.92822,308.43674,1.86,9.72,clone
001833.png,truck,724.53204,119.13158,870.1362,268.8495,1.67,14.89,clone
001833.png,car,564.85046,171.45026,593.7369,192.75015,-1.67,46.36,clone
001833.png,car,493.02176,162.83336,516.4858,184.7299,1.6,59.34,clone
001833.png,car,1191.8096,201.31273,1239.5425,226.79214,-1.57,45.76,clone
001834.png,car,709.6722,168.32355,735.138,188.5821,-1.65,54.92,clone
001834.png,truck,-0.12168512,114.18613,235.2934,237.55093,0.45,23.05,clone
001835.png,person,704.63293,146.1982,781.3976,298.8482,2.93,8.9,clone
001836.png,car,518.3891,189.4214,738.27734,371.24915,-1.58,7.02,clone
001836.png,car,376.00775,184.72516,413.58768,205.74242,1.84,53.09,clone
001836.png,car,333.02292,184.47668,373.0802,208.35156,1.92,52.06,clone
001836.png,car,422.18436,180.74619,457.87045,202.56789,1.8,53.66,clone
001836.png,car,488.0615,168.48546,592.29974,227.78215,0.23,22.49,clone
001836.png,car,6.4941726,197.79027,170.17773,256.62927,0.81,20.57,clone
001837.png,car,509.92084,179.48975,542.8215,208.36147,1.69,39.75,clone
001837.png,car,1071.766,200.86388,1166.3746,231.90831,2.48,32.9,clone
001837.png,car,291.60306,180.99802,334.3296,204.31369,2.01,49.94,clone
001837.png,car,546.17413,180.60333,569.8497,196.86292,1.65,57.24,clone
001837.png,car,567.381,176.93633,619.1623,224.27704,-1.55,25.6,clone
001837.png,car,84.026634,180.72662,163.48332,219.18538,2.22,32.02,clone
001837.png,car,1169.4163,200.1862,1241.8793,233.22534,-0.76,33.65,clone
001838.png,car,0.14468037,230.9907,157.94339,370.3362,2.19,6.36,clone
001838.png,car,547.1257,195.4945,627.0391,243.95544,-1.76,20.8,clone
001838.png,car,441.6802,196.14505,511.4338,238.63039,-1.6,24.92,clone
001838.png,truck,427.56372,149.64412,505.93094,222.30952,-1.58,31.5,clone
001839.png,car,136.13957,169.56897,345.55475,295.09204,-2.6,11.12,clone
001839.png,car,925.0785,167.29878,983.74426,205.71443,-1.98,30.17,clone
001839.png,car,330.5419,178.77191,421.57162,254.39716,-2.85,20.74,clone
001839.png,car,402.24786,172.506,492.27185,219.08104,-2.89,25.77,clone
001839.png,car,642.775,173.48279,661.3798,195.17575,-0.03,45.85,clone
001840.png,car,660.14276,180.20262,722.7403,225.4463,-1.69,23.69,clone
001840.png,car,99.79246,207.15224,396.3809,370.23312,2.0,8.17,clone
001840.png,car,856.86316,165.59286,1083.1797,235.3359,2.7,16.79,clone
001840.png,car,825.20105,151.94995,988.07056,222.90393,2.76,19.87,clone
001840.png,car,316.1576,197.64229,400.6992,253.00647,1.92,17.14,clone
001840.png,car,769.1238,165.5158,874.08673,213.69856,2.86,26.0,clone
001840.png,car,474.34024,182.75302,516.1031,213.61359,1.73,39.46,clone
001840.png,car,1104.4149,147.65645,1146.7983,185.91164,-0.64,32.34,clone
001840.png,car,1008.03925,152.8636,1112.6792,187.62804,-0.55,35.74,clone
001841.png,car,591.15857,177.43977,633.57294,211.83713,-1.57,30.08,clone
001841.png,car,239.54045,188.30081,336.48425,234.27446,2.02,24.16,clone
001841.png,car,324.24966,182.49194,392.04562,222.60182,1.9,29.61,clone
001841.png,car,681.525,176.53983,779.6999,221.30934,-0.92,25.75,clone
001841.png,car,654.3604,178.42352,695.1236,210.78728,-0.91,35.93,clone
001842.png,Misc,122.0473,222.8556,224.18954,309.0765,2.12,10.63,clone
001842.png,car,608.49585,177.04428,635.3836,198.02577,-1.47,50.75,clone
001842.png,car,451.49417,184.17322,502.8993,213.48021,1.92,37.71,clone
001842.png,car,482.97864,177.4653,525.1875,207.87376,1.87,42.34,clone
001842.png,car,654.7979,170.80643,686.3825,199.15135,-1.6,46.17,clone
001842.png,car,693.06476,173.11911,711.0708,191.51462,2.76,36.4,clone
001843.png,car,554.5287,188.2783,619.9668,234.24065,-1.52,23.75,clone
001843.png,car,323.84656,174.06151,479.68716,241.49225,-2.57,20.52,clone
001843.png,car,467.79126,181.94989,515.7456,216.22992,-2.32,32.0,clone
001843.png,car,538.6558,186.72275,571.7809,208.97006,-1.51,40.57,clone
001843.png,Misc,265.05905,225.82843,326.98108,258.95947,-2.76,11.49,clone
001843.png,Misc,95.41637,200.18408,218.61108,257.15704,-2.71,11.28,clone
001843.png,car,789.87335,208.09375,1088.2545,364.90915,-1.96,7.92,clone
001843.png,car,592.1465,183.96492,622.31696,214.95665,-1.56,32.74,clone
001844.png,car,0.2831608,185.19296,158.28372,249.33643,2.95,15.42,clone
001844.png,car,362.94724,169.0481,524.91077,221.85803,2.89,21.57,clone
001844.png,car,857.8811,159.38072,1018.996,247.93956,-1.12,14.5,clone
001844.png,car,1202.5016,162.2848,1241.9921,203.18777,2.23,26.68,clone
001845.png,car,219.34984,189.77243,373.2946,245.2406,-2.76,19.37,clone
001845.png,car,343.9329,184.53984,421.4424,226.78079,-2.82,24.79,clone
001845.png,car,388.71854,178.78868,469.4874,217.69438,-2.85,33.24,clone
001845.png,car,454.48886,179.22528,491.70996,208.8841,-3.0,43.57,clone
001845.png,car,469.55942,177.64444,512.7821,205.81015,-3.03,46.89,clone
001846.png,person,1027.3838,162.49043,1092.6187,292.8714,-0.55,9.04,clone
001847.png,car,578.74786,177.44063,640.23126,234.18427,-1.55,21.29,clone
001847.png,train,697.2676,1.144521,1241.2677,299.14014,0.98,9.76,clone
001848.png,car,835.90515,181.63075,1241.738,356.5959,-2.04,6.93,clone
001848.png,car,518.64594,188.25429,592.27167,234.69562,-1.45,21.54,clone
001848.png,car,692.1476,170.94571,725.15894,208.55386,-1.69,35.19,clone
001848.png,car,574.92914,180.05688,607.93665,215.50345,-1.47,30.44,clone
001848.png,car,681.7442,169.67566,707.319,192.46947,-1.58,51.98,clone
001848.png,person,820.7694,160.43335,848.0098,239.52249,2.84,13.45,clone
001848.png,Misc,352.23193,189.14473,449.4749,247.2108,-2.78,16.91,clone
001849.png,car,44.36321,189.90192,345.41037,305.66095,-2.53,9.63,clone
001849.png,car,278.5622,187.76253,440.85034,255.04744,-2.87,14.89,clone
001849.png,car,1016.77405,169.62643,1242.1815,370.94186,-0.73,5.31,clone
001849.png,person,431.5332,154.1522,452.8917,222.60437,-1.85,25.8,clone
001849.png,car,982.3806,165.08986,1118.164,246.784,-2.08,14.29,clone
001849.png,car,1111.7117,160.30072,1241.482,185.6321,-2.25,14.04,clone
001850.png,car,529.90497,191.135,552.6679,227.8725,-1.09,22.52,clone
001850.png,car,647.13116,173.4998,699.2624,206.0667,-1.22,35.26,clone
001850.png,car,531.4855,171.35211,571.5303,199.91675,1.73,59.92,clone
001850.png,car,712.70685,171.58275,735.02716,190.0116,-1.52,62.06,clone
001851.png,car,588.80707,175.34497,622.50604,205.83345,-1.59,37.56,clone
001851.png,car,274.44418,186.85754,386.31448,240.95055,1.96,20.76,clone
001852.png,car,1047.1188,212.90816,1241.7417,336.05478,-2.74,7.49,clone
001852.png,car,674.7522,194.38112,758.3475,250.42168,-1.81,19.8,clone
001852.png,car,0.582099,202.06726,227.12025,341.3308,-2.51,8.54,clone
001852.png,car,266.62872,196.0334,428.42932,267.4612,-2.74,15.7,clone
001852.png,car,642.0632,190.1018,694.5457,229.18709,-1.72,29.6,clone
001852.png,car,453.32825,184.94815,524.06744,222.5908,0.17,33.17,clone
001853.png,person,765.53345,197.15964,836.45807,371.75232,2.89,5.7,clone
001853.png,car,996.37256,181.86467,1177.1934,272.7778,-0.99,12.34,clone
001854.png,car,540.0634,175.39835,562.6116,192.72662,-1.49,66.15,clone
001854.png,train,448.93814,154.1785,539.1348,195.43744,-1.42,65.58,clone
001855.png,car,576.06384,174.69781,655.4206,245.75725,-1.56,18.61,clone
001855.png,car,0.81112957,182.11293,310.56104,372.38773,-0.77,7.59,clone
001855.png,car,192.60219,188.15277,328.736,247.05603,-1.13,17.64,clone
001855.png,car,354.7232,182.36191,473.77615,259.94928,-1.31,16.21,clone
001855.png,car,456.9303,182.4313,513.357,220.89925,-1.4,27.97,clone
001855.png,car,499.2225,180.04161,532.38226,210.67393,-1.44,36.0,clone
001855.png,car,280.66458,183.2789,349.89636,216.7129,-1.19,31.6,clone
001855.png,car,415.75156,172.54521,451.01453,188.86896,-1.34,51.32,clone
001855.png,car,674.4309,180.64404,693.1185,193.68793,-1.39,74.15,clone
001856.png,car,271.46167,195.63599,486.53497,311.2919,-1.3,9.78,clone
001856.png,car,647.9657,169.4419,711.3234,217.28227,-1.71,23.82,clone
001856.png,car,445.02722,181.59047,526.48224,236.94438,-1.41,18.7,clone
001856.png,car,703.63617,172.35332,772.9326,272.77997,-1.81,11.33,clone
001856.png,car,627.9777,166.82585,663.50543,197.32152,-1.54,40.58,clone
001856.png,car,664.46796,163.05632,687.08575,177.3911,-1.2,74.62,clone
001857.png,car,482.34244,180.91243,541.33,218.49689,1.69,29.28,clone
001857.png,car,0.9415004,161.01315,334.17767,371.23703,2.1,6.09,clone
001857.png,car,582.08826,176.28331,628.2022,210.94025,-1.56,33.11,clone
001858.png,car,578.3785,179.66374,666.40625,253.49536,-1.56,16.99,clone
001858.png,car,0.73623556,199.46945,311.4481,371.70316,-1.03,7.33,clone
001858.png,car,15.263661,190.03177,201.1416,214.75677,-0.99,12.52,clone
001858.png,car,330.6888,183.93417,466.02094,260.88397,-1.3,15.62,clone
001858.png,Misc,419.79523,115.76108,541.66846,221.88931,-1.41,27.32,clone
001858.png,car,190.98604,182.75743,296.15228,224.36584,-1.11,24.39,clone
001858.png,car,676.54816,180.99336,708.5359,201.8595,-1.3,61.14,clone
001859.png,car,362.57986,185.94466,476.64148,251.98596,1.85,17.53,clone
001859.png,car,848.91504,185.02414,1193.1761,370.22455,-2.65,1.67,clone
001859.png,car,768.46796,184.22464,910.658,279.04208,-1.83,12.57,clone
001859.png,car,455.6803,183.77626,509.9706,226.66626,1.8,23.18,clone
001859.png,car,733.3256,181.71115,809.13513,242.65942,-1.76,18.03,clone
001859.png,car,497.72665,182.33395,530.5227,217.81284,1.77,28.62,clone
001859.png,car,709.8478,179.34244,760.7146,227.36131,-1.73,23.32,clone
001859.png,car,537.5562,179.7751,571.3279,203.6828,1.71,44.47,clone
001860.png,car,215.07779,179.72125,353.30206,251.93683,3.04,16.74,clone
001860.png,car,335.3757,174.98343,397.89575,225.62747,3.02,24.68,clone
001860.png,car,380.376,179.01671,448.47977,221.22266,3.07,27.46,clone
001860.png,car,459.0909,176.95692,498.76614,205.7123,1.77,39.37,clone
001861.png,car,52.70688,197.8048,293.4028,306.01584,2.02,11.69,clone
001861.png,car,444.2229,182.02866,563.81744,231.47102,2.37,21.21,clone
001862.png,car,665.70905,171.66048,697.55365,204.0039,-1.66,38.25,clone
001862.png,car,546.53986,178.06242,579.5266,203.51865,1.64,44.11,clone
001862.png,car,582.43695,171.67615,614.55383,200.2078,-1.45,55.08,clone
001863.png,car,580.66266,176.45798,609.4475,199.78635,-1.57,48.51,clone
001863.png,car,445.0969,181.46164,484.31995,205.07477,1.74,49.17,clone
001864.png,person,743.9098,155.50917,790.6364,298.19727,2.94,8.93,clone
001865.png,car,554.6098,175.51932,590.51746,200.92122,-1.45,41.83,clone
001865.png,car,613.8512,173.74205,640.8485,194.14296,-1.55,51.55,clone
001867.png,car,0.55136776,194.17026,297.31436,371.5353,2.28,3.66,clone
001867.png,car,862.8577,229.99803,1241.4734,371.2491,-2.17,3.62,clone
001867.png,car,694.5988,186.84822,816.76196,264.0131,1.37,14.08,clone
001867.png,car,384.97165,185.3471,497.93484,257.149,1.77,14.71,clone
001867.png,car,674.43536,178.15005,734.7259,230.80449,-1.71,20.11,clone
001867.png,car,660.47107,176.61107,698.32074,218.39264,1.45,24.82,clone
001867.png,car,778.5099,177.04807,808.0652,195.32236,2.81,37.93,clone
001868.png,car,157.73141,217.46408,393.1444,342.8878,-1.21,9.38,clone
001868.png,car,701.59674,185.07906,820.2866,273.60184,-1.78,13.33,clone
001868.png,car,376.7411,185.49724,485.06464,260.20056,-1.34,18.65,clone
001868.png,car,478.3277,184.33484,527.50055,223.09883,1.7,32.55,clone
001868.png,car,524.7957,181.74437,550.0498,206.4792,1.68,48.6,clone
001868.png,car,640.9355,178.7178,657.6954,197.66934,-1.57,69.33,clone
001868.png,car,652.19415,179.82976,701.60864,219.29442,-1.68,29.0,clone
001869.png,truck,605.00616,160.0641,651.2211,207.67734,-1.5,51.73,clone
001869.png,car,176.64592,188.47029,289.57794,241.38643,2.04,26.44,clone
001870.png,person,1222.4106,166.6704,1242.0077,293.1701,-2.31,8.74,clone
001870.png,person,1040.9972,189.40291,1135.5383,302.01596,2.53,8.51,clone
001870.png,person,1022.45996,190.17273,1114.1985,292.2121,2.62,9.91,clone
001870.png,person,444.55017,176.20937,470.68448,252.29073,0.75,16.04,clone
001870.png,person,11.718637,162.0564,54.760983,252.03093,0.79,12.06,clone
001871.png,car,518.7442,184.13037,554.8807,211.23177,1.67,38.19,clone
001872.png,car,215.98389,179.26176,451.47314,329.55673,-1.27,9.19,clone
001872.png,car,870.22876,167.99928,1241.8812,371.03104,-2.11,5.35,clone
001872.png,car,736.8971,177.54753,924.905,300.76392,-1.89,10.06,clone
001872.png,truck,410.96344,125.85945,533.6424,244.49985,1.73,19.18,clone
001872.png,car,665.6819,174.79178,727.04126,219.21135,-1.67,23.36,clone
001872.png,car,543.96515,170.09216,577.74414,188.55542,-1.49,72.62,clone
001873.png,person,705.1296,174.19966,714.408,198.15489,1.72,20.31,clone
001874.png,car,601.1776,174.04128,619.8988,193.51944,-1.57,52.17,clone
001874.png,car,751.27216,207.03555,1008.71295,347.69083,-1.88,7.83,clone
001874.png,car,705.64996,181.36662,840.9589,275.8107,-1.8,12.8,clone
001874.png,car,555.49365,176.98561,580.2529,199.1966,1.63,53.06,clone
001874.png,car,671.77264,180.7297,742.4552,224.14845,-1.71,23.14,clone
001874.png,car,657.1973,174.5318,701.36926,216.4331,-1.69,27.69,clone
001874.png,car,645.0828,175.00621,667.0996,201.5624,-1.67,41.19,clone
001874.png,car,370.91742,180.7438,423.5808,198.41786,0.3,61.04,clone
001874.png,person,716.90765,166.07909,731.0593,179.43195,-1.72,29.97,clone
001875.png,car,572.77124,172.8831,593.89136,187.99225,-1.58,71.92,clone
001875.png,car,0.7823659,190.25133,246.9524,296.25543,2.13,12.6,clone
001875.png,car,498.7981,178.36859,525.0697,196.92671,1.68,58.3,clone
001876.png,car,577.86816,174.8149,634.6521,227.75232,-1.55,22.47,clone
001876.png,car,659.2254,177.40608,692.2281,203.50917,-1.65,39.46,clone
001876.png,car,894.6773,168.31325,922.7814,188.15332,-1.93,47.48,clone
001876.png,car,918.0679,160.86234,977.9998,190.32466,-1.98,41.88,clone
001877.png,car,0.970854,225.36902,286.26144,366.93268,-0.86,3.35,clone
001877.png,car,723.8379,165.16295,857.98474,208.10828,-0.13,24.35,clone
001877.png,car,441.49442,170.63164,473.88736,196.92624,1.63,46.05,clone
001877.png,car,310.28748,173.81488,364.90036,205.70236,1.84,39.61,clone
001878.png,car,1.0432903,220.62715,357.84967,370.9521,2.1,6.21,clone
001878.png,car,796.02386,189.533,1172.2069,371.17447,-1.98,6.63,clone
001878.png,car,648.32196,181.71269,713.7116,224.44109,-1.84,27.91,clone
001878.png,car,591.828,182.4662,629.6475,210.67207,-1.88,42.72,clone
001878.png,car,795.8043,185.54637,924.7053,237.5,3.04,20.32,clone
001878.png,car,549.0249,181.63197,590.83307,200.63985,2.46,57.78,clone
001879.png,person,390.99796,159.53598,414.89764,237.72885,-2.61,16.42,clone
001879.png,person,408.12082,159.92409,442.37326,236.93903,-2.64,16.94,clone
001879.png,car,708.7186,158.74707,855.2165,226.69676,2.28,20.98,clone
001880.png,car,577.7198,173.99738,647.08685,236.20525,-1.57,22.68,clone
001880.png,train,369.3203,102.96365,554.88184,235.0369,-1.39,23.62,clone
001881.png,car,425.41428,179.39517,448.9406,195.65392,1.81,68.71,clone
001882.png,car,0.53354526,211.18744,337.60193,371.47952,2.19,4.74,clone
001882.png,car,317.91187,189.10745,498.05832,313.44128,1.98,10.92,clone
001882.png,car,488.2882,189.49477,592.597,259.57413,1.88,16.61,clone
001882.png,car,749.5757,169.16872,789.4361,199.68488,-1.35,43.63,clone
001882.png,car,902.67773,173.56964,924.8806,193.80984,-0.04,29.92,clone
001882.png,car,788.46277,167.08205,819.3788,190.20345,1.73,53.38,clone
001883.png,truck,624.6686,133.2238,679.0685,202.15347,-1.59,40.08,clone
001883.png,car,0.032984532,193.79712,70.74358,236.73788,2.25,24.62,clone
001883.png,car,90.0234,188.69061,187.11491,222.43396,2.12,32.1,clone
001883.png,car,176.29639,185.4523,245.41423,214.56918,2.06,37.55,clone
001883.png,car,268.06357,181.28041,319.83624,204.08067,2.04,42.99,clone
001883.png,car,310.54785,180.39099,348.54153,199.78702,1.99,53.72,clone
001883.png,car,340.17636,179.24745,367.00647,196.06079,1.91,58.59,clone
001884.png,car,590.7484,168.86305,630.0464,202.84389,-1.57,38.88,clone
001884.png,truck,429.27057,152.84697,494.99408,197.20468,1.75,60.95,clone
001885.png,Misc,154.59866,199.64558,164.24217,218.58627,2.38,31.65,clone
001885.png,car,218.44746,179.80177,308.5223,210.79344,2.31,37.43,clone
001885.png,car,385.8677,169.21086,451.56613,202.17896,2.53,47.35,clone
001885.png,car,339.92178,168.69269,399.1648,199.69249,2.78,52.44,clone
001885.png,car,499.36414,169.75241,561.8722,191.78365,3.06,56.47,clone
001886.png,car,619.86633,180.605,664.58136,211.87097,-1.58,30.33,clone
001886.png,car,498.69608,176.16734,561.01135,219.56172,1.79,29.09,clone
001886.png,car,548.16956,171.24577,572.59607,200.05157,1.65,35.95,clone
001887.png,car,151.68237,179.8978,410.2664,344.3546,1.99,9.34,clone
001887.png,car,482.17563,183.95265,533.7881,223.63838,1.71,26.41,clone
001887.png,car,511.5893,169.83928,551.1689,212.24416,1.69,32.67,clone
001888.png,car,0.95293415,225.29527,285.50525,367.01538,-0.86,3.35,clone
001888.png,car,437.8364,171.20259,472.11765,196.40579,1.61,46.36,clone
001889.png,car,733.9239,175.3141,771.86847,198.12445,-2.15,47.77,clone
001890.png,car,576.722,172.034,606.8388,198.20029,-1.58,40.21,clone
001890.png,car,541.10614,171.96504,569.97845,195.8895,-1.51,48.72,clone
001891.png,car,593.951,174.34854,636.0029,211.62357,-1.58,29.59,clone
001891.png,car,1191.0801,237.73169,1241.8585,372.47348,-1.58,4.04,clone
001891.png,car,907.29803,172.90204,1197.0122,344.46436,-1.27,7.64,clone
001891.png,car,779.58856,176.05966,957.4673,285.46872,-1.17,11.05,clone
001891.png,car,717.8328,169.64374,862.3806,249.26799,-1.1,14.46,clone
001891.png,car,702.08124,175.45137,761.8037,235.02444,-0.85,28.85,clone
001891.png,car,500.01346,180.2133,527.22235,200.26602,1.71,50.87,clone
001891.png,car,671.6177,175.27333,705.0435,205.61269,-0.8,39.59,clone
001891.png,car,658.6517,176.05707,688.2403,202.94086,-0.87,46.39,clone
001891.png,car,650.8483,175.28546,682.1679,202.9158,-0.92,60.83,clone
001891.png,car,465.21994,178.45377,488.64014,195.60982,1.75,66.76,clone
001891.png,car,451.18225,178.60378,471.87408,194.12411,1.76,74.6,clone
001892.png,car,412.0907,175.13707,463.38248,197.16928,2.52,59.8,clone
